0.205619496096468,,,13595.02,3518.97
0.29538606964319,,,15716.467,6588.60862068966
0.365593857455084,,,27070.507,15600.1186206897
0.569447611216992,,,13332.027,17632.9086206897
0.181124032640701,,,32621.067,7215.32862068966
0.344058468761727,,,30817.757,16164.7186206897
0.238434349117891,,,24933.717,7806.35862068966
0.0794641946224643,,,45250.167,3906.16862068965
0.394979958277826,,,27273.357,17805.0786206897
0.162004776819621,,,35006.987,6767.69862068965
0.0479680335440571,,,40207.457,2025.84862068965
0.349544521674042,,,29166.707,15673.7286206897
0.0978564307711979,,,48025.627,5209.38862068966
0.134608662877147,,,43355.107,6743.73862068966
0.194732453011585,,,33623.347,8130.90862068965
0.477025655190288,,,18744.167,17097.2986206897
0.276914466903539,,,18322.037,7016.64862068966
0.229377868724859,,,39691.637,11814.3286206897
0.43024878171423,,,21689.247,16378.6786206897
0.209511896282162,,,27589.557,7312.36862068965
0.132587441841369,,,33547.307,5127.83862068966
0.0783222890264752,,,40651.467,3454.47862068966
0.143466455991868,,,36576.197,6126.38862068966
0.386452799612082,,,26042.677,16403.4086206897
0.593362012417741,,,12371.837,18052.8586206897
0.879097272623209,,,4655.307,33849.2586206896
0.555599342584518,,,19688.747,24615.2986206897
0.217953230970776,,,21009.597,5855.28862068966
0.297909953488166,,,20475.737,8688.23862068966
0.410838564747596,,,12371.657,8627.09862068966
0.103053967505613,,,32195.847,3699.11862068965
0.126909177845517,,,38072.597,5534.08862068966
0.231559876967137,,,27911.517,8410.78862068965
0.199190541113722,,,25346.737,6304.65862068965
0.285213876547699,,,30719.017,12257.4986206897
0.34901367537765,,,25248.007,13536.2286206897
0.345451561727283,,,30403.687,16046.1786206897
0.211264311931338,,,24156.707,6470.41862068966
0.114031066249737,,,29819.717,3838.02862068965
0.416259016356567,,,24227.017,17276.0086206897
0.340335404759648,,,29793.267,15370.9986206897
0.188748784313595,,,34602.327,8050.70862068965
0.22744420928901,,,30666.197,9028.27862068965
0.202754882274489,,,43741.687,11124.3586206897
0.643442614332846,,,11699.937,21113.6786206897
0.530166253196916,,,14799.667,16700.1286206897
0.447576378416477,,,25975.807,21045.7286206897
